,Start,End,sentiment,sentiment_test,indico_sentiment,bad_bag,good_bag,lastweek,delta
0,2019-04-15,2019-04-21 00:00:00,0.13710198048177133,0.1061655926183605,0.9135949611663818,4.894180819006202e-06,1.9380205523203532e-05,119.28,1
0,2019-04-22,2019-04-28 00:00:00,0.0997088265270084,0.08067859367484367,0.8443360924720764,4.072895520338586e-06,3.5610716038602014e-05,120.77,1
0,2019-04-29,2019-05-05 00:00:00,0.12449546275765791,0.08995417267917269,0.6551462411880493,4.143839578157131e-06,2.450406078232277e-05,125.44,0
0,2019-05-06,2019-05-12 00:00:00,0.10449714480853274,0.09054889670514671,0.5205352902412415,5.536666858755108e-06,1.9543993529434758e-05,130.6,1
0,2019-05-13,2019-05-19 00:00:00,0.09649976765231008,0.09507625923459256,0.9738341569900513,3.6485638876950575e-06,2.7127781846945055e-05,125.52,1
0,2019-05-20,2019-05-26 00:00:00,0.14827847317156523,0.11310148426909787,0.8916796445846558,5.803818279283957e-06,2.246408554323775e-05,124.73,0
0,2019-05-27,2019-06-02 00:00:00,0.07499255180814117,0.06095428391053393,0.7939717769622803,1.0408133312984849e-05,2.1005559471406767e-05,126.9,0
0,2019-06-03,2019-06-09 00:00:00,0.11318926314942256,0.09880301226551227,0.8602242469787598,6.836363261125859e-06,3.346582367114937e-05,126.16,1
0,2019-06-10,2019-06-16 00:00:00,0.10419547659130991,0.09776554003756384,0.7607572674751282,5.328577873613237e-06,2.599563273370074e-05,123.16,1
0,2019-06-17,2019-06-23 00:00:00,0.10882823436927914,0.09477748767436266,0.9658644199371338,5.535896831013604e-06,2.678384599288554e-05,132.1,1
0,2019-06-24,2019-06-30 00:00:00,0.16108308283911518,0.1466584011887583,0.9695661664009094,4.535705723412665e-06,3.161083044525291e-05,135.16,0
0,2018-12-24,2018-12-30 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,270.94,1
0,2018-12-31,2019-01-06 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,253.67,1
0,2019-01-07,2019-01-13 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,267.66,1
0,2019-01-14,2019-01-20 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,320.27,1
0,2019-01-21,2019-01-27 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,354.64,1
0,2019-01-28,2019-02-03 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,325.16,1
0,2019-02-04,2019-02-10 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,328.9,1
0,2019-02-11,2019-02-17 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,355.81,1
0,2019-02-18,2019-02-24 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,359.97,1
0,2019-02-25,2019-03-03 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,361.92,0
0,2019-03-04,2019-03-10 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,364.97,0
0,2019-03-11,2019-03-17 00:00:00,0.13252431143735496,0.1061883250876108,0.9510253071784973,5.145177228656216e-06,3.322178866110151e-05,354.3,1
0,2019-03-18,2019-03-24 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,356.27,0
0,2019-03-25,2019-03-31 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,358.78,0
0,2019-04-01,2019-04-07 00:00:00,0.13252431143735496,0.1061883250876108,0.906994104385376,5.145177228656216e-06,3.322178866110151e-05,359.97,1
0,2019-04-08,2019-04-14 00:00:00,0.111327675248728,0.09906834825528009,0.994625449180603,3.3501258391018313e-06,2.149089502414144e-05,367.72,0
0,2019-04-15,2019-04-21 00:00:00,0.12312883875383875,0.11379248147238695,0.9928085803985596,3.9238892742077455e-06,2.116527540256354e-05,364.71,1
0,2019-04-22,2019-04-28 00:00:00,0.12837783909212486,0.10459612966398676,0.823018491268158,5.002635316818681e-06,3.56574036655811e-05,359.46,1
0,2019-04-29,2019-05-05 00:00:00,0.13240992739000718,0.11409190437538648,0.9566787481307983,3.5506250086299914e-06,3.849296541057122e-05,381.89,1
0,2019-05-06,2019-05-12 00:00:00,0.11350843308298132,0.11399051195452058,0.8880819082260132,6.5384935124133296e-06,2.0506013854608632e-05,370.54,0
0,2019-05-13,2019-05-19 00:00:00,0.09783695675239809,0.06419486211840106,0.9671323299407959,4.401435087910413e-06,1.46403667119054e-05,370.46,1
0,2019-05-20,2019-05-26 00:00:00,0.11263467617908408,0.1104704423772876,0.9829103946685791,4.551215971127086e-06,2.9520228168655877e-05,345.61,1
0,2019-05-27,2019-06-02 00:00:00,0.09553394772466942,0.11589516637463067,0.6788815259933472,4.72518876809859e-06,2.463786585106835e-05,354.27,0
0,2019-06-03,2019-06-09 00:00:00,0.11180619733990525,0.1003432807592734,0.9868318438529968,4.762962376221221e-06,3.857402838221903e-05,354.78,1
0,2019-06-10,2019-06-16 00:00:00,0.09354868211853512,0.11008323459898235,0.8872896432876587,7.075326648782418e-06,2.9689620363893366e-05,353.4,0
0,2019-06-17,2019-06-23 00:00:00,0.11977109094609101,0.10403424997621427,0.9554509520530701,2.78643490797193e-06,2.4984485440492596e-05,351.27,1
0,2019-06-24,2019-06-30 00:00:00,0.10297587035641644,0.10577426046176042,0.8493725657463074,5.9414032139353794e-06,3.2265662559247826e-05,357.12,0
0,2018-12-24,2018-12-30 00:00:00,0.10628114103795033,0.10792399440836946,0.9356520175933838,4.016454073521192e-06,2.5235206973229897e-05,337.03,1
0,2018-12-31,2019-01-06 00:00:00,0.10628114103795033,0.10792399440836946,0.9356520175933838,4.016454073521192e-06,2.5235206973229897e-05,326.09,0
0,2019-01-07,2019-01-13 00:00:00,0.10628114103795033,0.10792399440836946,0.9356520175933838,4.016454073521192e-06,2.5235206973229897e-05,310.12,1
0,2019-01-14,2019-01-20 00:00:00,0.10628114103795033,0.10792399440836946,0.9356520175933838,4.016454073521192e-06,2.5235206973229897e-05,335.35,0
0,2019-01-21,2019-01-27 00:00:00,0.10628114103795033,0.10792399440836946,0.9375841617584229,4.016454073521192e-06,2.5235206973229897e-05,344.43,0
0,2019-01-28,2019-02-03 00:00:00,0.10628114103795033,0.10792399440836946,0.9324374794960022,4.016454073521192e-06,2.5235206973229897e-05,298.92,1
0,2019-02-04,2019-02-10 00:00:00,0.10628114103795033,0.10792399440836946,0.9324374794960022,4.016454073521192e-06,2.5235206973229897e-05,297.46,0
0,2019-02-11,2019-02-17 00:00:00,0.10628114103795033,0.10792399440836946,0.9324374794960022,4.016454073521192e-06,2.5235206973229897e-05,321.35,0
0,2019-02-18,2019-02-24 00:00:00,0.10628114103795033,0.10792399440836946,0.9324550628662109,4.016454073521192e-06,2.5235206973229897e-05,311.81,0
0,2019-02-25,2019-03-03 00:00:00,0.10628114103795033,0.10792399440836946,0.9306237101554871,4.016454073521192e-06,2.5235206973229897e-05,305.64,0
0,2019-03-04,2019-03-10 00:00:00,0.10628114103795033,0.10792399440836946,0.9376950860023499,4.016454073521192e-06,2.5235206973229897e-05,297.86,0
0,2019-03-11,2019-03-17 00:00:00,0.10628114103795033,0.10792399440836946,0.9331914782524109,4.016454073521192e-06,2.5235206973229897e-05,276.54,0
0,2019-03-18,2019-03-24 00:00:00,0.10628114103795033,0.10792399440836946,0.9380431175231934,4.016454073521192e-06,2.5235206973229897e-05,283.36,0
0,2019-03-25,2019-03-31 00:00:00,0.10628114103795033,0.10792399440836946,0.9364306926727295,4.016454073521192e-06,2.5235206973229897e-05,267.47,1
0,2019-04-01,2019-04-07 00:00:00,0.10628114103795033,0.10792399440836946,0.9331336617469788,4.016454073521192e-06,2.5235206973229897e-05,267.77,0
0,2019-04-08,2019-04-14 00:00:00,0.04176838067081971,0.04005635221260222,0.9850833415985107,4.246284501061571e-06,2.179176755447942e-05,285.88,0
0,2019-04-15,2019-04-21 00:00:00,0.08444288405597931,0.05982912930323645,0.9681903123855591,8.39186660288848e-06,1.9539536857149238e-05,272.31,1
0,2019-04-22,2019-04-28 00:00:00,0.05950879693115717,0.03058333161547446,0.2994486689567566,6.649662529626621e-06,2.106531511604882e-05,273.36,0
0,2019-04-29,2019-05-05 00:00:00,0.1788520444800066,0.17299717111592108,0.9770952463150024,9.167860165535777e-06,1.9338158947766146e-05,263.9,1
0,2019-05-06,2019-05-12 00:00:00,0.050955174642043334,0.05275508518363356,0.784856379032135,7.072607112594545e-06,1.2064312436737762e-05,238.69,0
0,2019-05-13,2019-05-19 00:00:00,0.0656386668886669,0.04006319043610709,0.9685548543930054,7.467088806087171e-06,2.06979686185679e-05,247.06,0
0,2019-05-20,2019-05-26 00:00:00,0.003913403515676249,0.04840343039235896,0.9199472665786743,9.666338701603577e-06,1.6076431950760184e-05,232.31,0
0,2019-05-27,2019-06-02 00:00:00,0.09533745401703154,0.08912412457912458,0.9672980308532715,8.797550761867896e-06,1.4826606735961545e-05,205.08,0
0,2019-06-03,2019-06-09 00:00:00,0.13007881587732337,0.13823328892668177,0.9934546947479248,4.871877915168426e-06,2.9463976605602576e-05,188.7,1
0,2019-06-10,2019-06-16 00:00:00,0.12109336104356018,0.09796849618635337,0.8781948089599609,1.0078206885430944e-05,2.5328374931464397e-05,193.6,1
0,2019-06-17,2019-06-23 00:00:00,0.11560296846011127,0.09651130802068301,0.9849384427070618,6.959120660164162e-06,2.19296108225066e-05,217.1,1
0,2019-06-24,2019-06-30 00:00:00,0.10856131467738611,0.08736781054593556,0.9808914065361023,4.197315816535326e-06,2.869845524747376e-05,224.74,1
0,2018-12-24,2018-12-30 00:00:00,0.13073622022696105,0.11994281505531507,0.9620493650436401,2.595528423631767e-06,3.971378448192505e-05,91.08,1
0,2018-12-31,2019-01-06 00:00:00,0.13073622022696105,0.11994281505531507,0.9620493650436401,2.595528423631767e-06,3.971378448192505e-05,90.41,1
0,2019-01-07,2019-01-13 00:00:00,0.13073622022696105,0.11994281505531507,0.9620493650436401,2.595528423631767e-06,3.971378448192505e-05,93.34,1
0,2019-01-14,2019-01-20 00:00:00,0.13073622022696105,0.11994281505531507,0.9620493650436401,2.595528423631767e-06,3.971378448192505e-05,95.2,1
0,2019-01-21,2019-01-27 00:00:00,0.13073622022696105,0.11994281505531507,0.9532644748687744,2.595528423631767e-06,3.971378448192505e-05,96.25,0
0,2019-01-28,2019-02-03 00:00:00,0.13073622022696105,0.11994281505531507,0.9534745216369629,2.595528423631767e-06,3.971378448192505e-05,97.49,0
0,2019-02-04,2019-02-10 00:00:00,0.13073622022696105,0.11994281505531507,0.962551474571228,2.595528423631767e-06,3.971378448192505e-05,96.71,1
0,2019-02-11,2019-02-17 00:00:00,0.13073622022696105,0.11994281505531507,0.962551474571228,2.595528423631767e-06,3.971378448192505e-05,95.6,1
0,2019-02-18,2019-02-24 00:00:00,0.13073622022696105,0.11994281505531507,0.9627837538719177,2.595528423631767e-06,3.971378448192505e-05,96.97,0
0,2019-02-25,2019-03-03 00:00:00,0.13073622022696105,0.11994281505531507,0.9620072245597839,2.595528423631767e-06,3.971378448192505e-05,102.2,0
0,2019-03-04,2019-03-10 00:00:00,0.13073622022696105,0.11994281505531507,0.9545778632164001,2.595528423631767e-06,3.971378448192505e-05,98.69,0
0,2019-03-11,2019-03-17 00:00:00,0.13073622022696105,0.11994281505531507,0.951882004737854,2.595528423631767e-06,3.971378448192505e-05,98.34,1
0,2019-03-18,2019-03-24 00:00:00,0.13073622022696105,0.11994281505531507,0.9526751637458801,2.595528423631767e-06,3.971378448192505e-05,98.37,0
0,2019-03-25,2019-03-31 00:00:00,0.13073622022696105,0.11994281505531507,0.9611838459968567,2.595528423631767e-06,3.971378448192505e-05,99.85,0
0,2019-04-01,2019-04-07 00:00:00,0.13073622022696105,0.11994281505531507,0.9612911939620972,2.595528423631767e-06,3.971378448192505e-05,98.32,1
0,2019-04-08,2019-04-14 00:00:00,0.11929471672118727,0.07190258128757346,0.885417640209198,5.1995320421162094e-06,2.7177941394475466e-05,96.94,1
0,2019-04-15,2019-04-21 00:00:00,0.10764684472273758,0.09887398538961038,0.9256419539451599,1.9698623374017147e-06,3.194244462900079e-05,98.69,1
0,2019-04-22,2019-04-28 00:00:00,0.09167517420191218,0.06595665133477634,0.6715781092643738,5.942817362365411e-06,2.353264542704221e-05,102.93,0
0,2019-04-29,2019-05-05 00:00:00,0.1487752525252524,0.10992929292929297,0.541698157787323,3.43721659488172e-06,3.341987321555467e-05,103.07,1
0,2019-05-06,2019-05-12 00:00:00,0.08573274516256972,0.0619396645021645,0.5186693072319031,3.66910591650385e-06,1.5959653994701395e-05,102.84,1
0,2019-05-13,2019-05-19 00:00:00,0.08836127420897538,0.10047214336589336,0.9762717485427856,5.540982321563476e-06,2.7870980734858866e-05,101.3,1
0,2019-05-20,2019-05-26 00:00:00,0.16194249097411148,0.16709511183261191,0.7246029376983643,5.939872553514992e-06,6.168234747593906e-05,100.29,1
0,2019-05-27,2019-06-02 00:00:00,0.10589521589521589,0.09151255711880711,0.6060665845870972,5.327131430846474e-06,4.196719843770109e-05,101.12,0
0,2019-06-03,2019-06-09 00:00:00,0.13099558192150781,0.1264417598605098,0.9607593417167664,4.2339922654521934e-06,2.9984026691235396e-05,102.42,1
0,2019-06-10,2019-06-16 00:00:00,0.1318008658008659,0.09994860338074622,0.6715399026870728,3.4410733395960867e-06,3.662701791976852e-05,102.56,1
0,2019-06-17,2019-06-23 00:00:00,0.17441019905134747,0.1327205146705147,0.7094129323959351,8.538105565137207e-06,3.1240059980915165e-05,107.94,1
0,2019-06-24,2019-06-30 00:00:00,0.131585689384362,0.12277224326599327,0.955600917339325,6.3022032502562894e-06,3.167717603565732e-05,109.65,0
